url,straat,huisnummer,postcode,plaats,wijk,Vraagprijs,Vraagprijs per m²,Status,Soort woonhuis,Soort bouw,Bouwjaar,Specifiek,Soort dak,Gebruiksoppervlakten,Wonen,Overige inpandige ruimte,Gebouwgebonden buitenruimte,Externe bergruimte,Perceel,Inhoud,Aantal kamers,Aantal badkamers,Badkamervoorzieningen,Aantal woonlagen,Voorzieningen,Energielabel,Isolatie,Verwarming,Warm water,Oppervlakte,Eigendomssituatie,Ligging,Tuin,Achtertuin,Ligging tuin,Schuur/berging,Soort parkeergelegenheid,Inwoners,Gezin met kinderen,Gem. vraagprijs / m²,Keurmerken,Cv-ketel,Soort garage,Capaciteit,Oorspronkelijke vraagprijs,Toegankelijkheid,Balkon/dakterras,Zijtuin,Patio/atrium,Servicekosten,Praktijkruimte,Voortuin,Verkoopdatum,Looptijd,Laatste vraagprijs,Bouwperiode,Koopmengvorm,Zonneterras,Prijs,Veilingdatum,Kantoorruimte,model_pred,is_train,error,abs_error
https://www.funda.nl/detail/koop/almere/huis-tussenwoning-bouwnr-2/89679609/,Tussenwoning (Bouwnr. 2),,1361 BS,Almere,Duin Zuid,795000.0,€ 5.000,Beschikbaar,"Eengezinswoning, tussenwoning",Nieuwbouw,2026,,,,159 m²,,34 m²,5 m²,128 m²,413 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,,3 woonlagen,Elektra,A++,,Stadsverwarming,,128 m²,,,,,,Aangebouwde houten berging,Op eigen terrein,2.055,30%,€ 5.624,,,,,,,,,,,,,,,,,,,,,,802194.3465336578,True,-7194.34653365775,7194.34653365775
https://www.funda.nl/detail/koop/almere/huis-herculesstraat-40/89779234/,Herculesstraat,40.0,1363 VR,Almere,Homeruskwartier Midden,695000.0,€ 5.036,Beschikbaar,"Herenhuis, vrijstaande woning",Bestaande bouw,2012,Gestoffeerd,"Samengesteld dak bedekt met bitumineuze dakbedekking, leisteen en pannen",,138 m²,,,,141 m²,516 m³,5 kamers (3 slaapkamers),2 badkamers en 1 apart toilet,"2 inloopdouches, 2 toiletten, wastafel, dubbele wastafel, en wastafelmeubel",3 woonlagen,Mechanische ventilatie en TV kabel,A,HR-glas en volledig geïsoleerd,Stadsverwarming,Stadsverwarming,141 m²,Volle eigendom,"Aan rustige weg, beschutte ligging en in woonwijk","Achtertuin, tuin rondom, voortuin en zijtuin","40 m² (5,50 meter diep en 7,20 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,,Openbaar parkeren,2.625,44%,€ 4.691,,,,,,,,,,,,,,,,,,,,,,728576.3997132989,True,-33576.39971329889,33576.39971329889
https://www.funda.nl/detail/koop/almere/huis-vrijstaande-bungalow-bouwnr-343/43178112/,Vrijstaande Bungalow (Bouwnr. 343),,1349 NC,Almere,Oosterwold Zuid,632000.0,€ 6.870,Verkocht onder voorbehoud,"Bungalow, vrijstaande woning",Nieuwbouw,2026,,,,92 m²,,,,394 m²,276 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,,1 woonlaag,,Niet beschikbaar,,,,,,,,,,,Op eigen terrein,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,679590.8789761701,True,-47590.87897617009,47590.87897617009
https://www.funda.nl/detail/koop/almere/huis-vierlaags-herenhuis-bouwnr-6/89308173/,Vierlaags herenhuis (Bouwnr. 6),,1362 JT,Almere,Europakwartier Oost (brt),699500.0,€ 4.345,Onder optie,"Herenhuis, tussenwoning",Nieuwbouw,2026,,Zadeldak,,161 m²,,,6 m²,113 m²,419 m³,7 kamers (6 slaapkamers),1 badkamer en 1 apart toilet,,4 woonlagen,Elektra,A+++,,,,113 m²,,,Achtertuin,"42 m² (0,11 meter diep en 0,55 meter breed)",,Vrijstaande houten berging,Openbaar parkeren,2.27,44%,€ 4.829,,,,,,,,,,,,,,,,,,,,,,701446.3691219687,True,-1946.3691219687462,1946.3691219687462
https://www.funda.nl/detail/koop/almere/huis-peppengouw-50/89768615/,Peppengouw,50.0,1351 ND,Almere,"Lindengouw, Muidergouw en Peppengouw",380000.0,€ 3.220,Onder bod,"Eengezinswoning, tussenwoning",Bestaande bouw,1980,Gestoffeerd en kluswoning,Zadeldak bedekt met pannen,,118 m²,2 m²,,6 m²,137 m²,415 m³,6 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Ligbad, toilet, en wastafel",2 woonlagen en een zolder met een vliering,Elektra,B,Grotendeels dubbelglas en volledig geïsoleerd,Cv-ketel,Cv-ketel,137 m²,Volle eigendom,"Beschutte ligging, in bosrijke omgeving en in woonwijk",Achtertuin en voortuin,"56 m² (7,31 meter diep en 5,89 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande stenen berging,Openbaar parkeren,1.075,36%,€ 3.585,Energie Prestatie Advies,"Remeha Tzerra (gas gestookt combiketel uit 2018, eigendom)",,,,,,,,,,,,,,,,,,,,444723.36906297604,True,-64723.36906297604,64723.36906297604
https://www.funda.nl/detail/koop/almere/huis-de-vlet-tussenwoning-bouwnr-322/43155639/,De Vlet - Tussenwoning (Bouwnr. 322),,1349 NC,Almere,Oosterwold Zuid,379000.0,€ 6.649,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,2025,,Plat dak,,57 m²,,,4 m²,102 m²,265 m³,3 kamers (2 slaapkamers),1 badkamer,Douche en wastafel,2 woonlagen,Zonnepanelen,A++++,HR-glas en volledig geïsoleerd,Gehele vloerverwarming en warmtepomp,,102 m²,,"Aan rustige weg, in woonwijk, landelijk gelegen en vrij uitzicht",Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,356475.32239472313,True,22524.67760527687,22524.67760527687
https://www.funda.nl/detail/koop/almere/huis-vrijstaande-bungalow-bouwnr-340/43251788/,Vrijstaande Bungalow (Bouwnr. 340),,1349 NC,Almere,Oosterwold Zuid,686500.0,€ 7.462,Beschikbaar,"Bungalow, vrijstaande woning",Nieuwbouw,2026,,,,92 m²,,,,396 m²,276 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,,1 woonlaag,,Niet beschikbaar,,,,396 m²,,In bosrijke omgeving,,,,,Op eigen terrein,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,689921.8658490449,True,-3421.8658490448724,3421.8658490448724
https://www.funda.nl/detail/koop/almere/huis-john-bardeenstraat-8/43122122/,John Bardeenstraat,8.0,1341 DS,Almere,Nobelhorst Oost,485000.0,€ 4.619,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,2021,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,105 m²,16 m²,,6 m²,103 m²,426 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, en wastafelmeubel",3 woonlagen,Elektra,A+++,"Dakisolatie, HR-glas, muurisolatie, vloerisolatie en volledig geïsoleerd",Gehele vloerverwarming en warmtepomp,,103 m²,Volle eigendom,In woonwijk en vrij uitzicht,Achtertuin en voortuin,"31 m² (5,40 meter diep en 5,68 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,Vrijstaande stenen berging,Openbaar parkeren,1.97,67%,€ 4.786,,,,,,,,,,,,,,,,,,,,,,479945.06277225143,True,5054.937227748567,5054.937227748567
https://www.funda.nl/detail/koop/almere/huis-rietmeent-60/43377138/,Rietmeent,60.0,1357 CH,Almere,Schapenmeent en Terpmeent,415000.0,€ 4.826,Verkocht onder voorbehoud,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,1980,,Zadeldak bedekt met pannen,,86 m²,,,30 m²,130 m²,409 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafelmeubel",2 woonlagen en een zolder,"Buitenzonwering, dakraam, mechanische ventilatie, en schuifpui",A,,Cv-ketel,Cv-ketel en elektrische boiler,130 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"45 m² (9,00 meter diep en 5,00 meter breed)",Gelegen op het oosten,Vrijstaande stenen berging,Openbaar parkeren,800.0,31%,€ 3.836,,"Avanta 28C CW4 (gas gestookt combiketel uit 2010, eigendom)",,,,,,,,,,,,,,,,,,,,393701.74260184966,True,21298.257398150337,21298.257398150337
https://www.funda.nl/detail/koop/almere/huis-schoolwerf-136/43384276/,Schoolwerf,136.0,1354 JM,Almere,Schoolwerf,375000.0,€ 3.233,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1977,,,,116 m²,,,,135 m²,405 m³,5 kamers (4 slaapkamers),,,3 woonlagen,,A,,,,135 m²,,,,,,,,520.0,40%,,,,,,,,,,,,,,,,,,,,,,,396946.7502188729,True,-21946.750218872912,21946.750218872912
https://www.funda.nl/detail/koop/almere/huis-pompoenweg/43378703/,Pompoenweg,,1349 KA,Almere,Oosterwold Zuid,550000.0,€ 8.462,Beschikbaar,"Eengezinswoning, vrijstaande woning",Nieuwbouw,2025,,Zadeldak bedekt met overig,,65 m²,,,,399 m²,356 m³,3 kamers (2 slaapkamers),1 badkamer en 1 apart toilet,Inloopdouche en wastafel,1 woonlaag,"Glasvezelkabel, mechanische ventilatie, schuifpui, en zonnepanelen",A+++,Volledig geïsoleerd,Warmtepomp,Elektrische boiler,399 m² (deelperceel),Volle eigendom,"Aan rustige weg, in bosrijke omgeving, in woonwijk, landelijk gelegen, open ligging en vrij uitzicht",Tuin rondom,,,Box,Op eigen terrein,3.53,40%,€ 5.670,,,Parkeerplaats,,,,,,,,,,,,,,,,,,,526023.9364731268,True,23976.063526873244,23976.063526873244
https://www.funda.nl/detail/koop/almere/huis-jozef-israelslaan-19/43315966/,Jozef Israëlslaan,19.0,1318 LN,Almere,Tussen de Vaarten N.- West,445000.0,€ 3.803,Onder bod,"Eengezinswoning, hoekwoning",Bestaande bouw,2000,,Zadeldak bedekt met pannen,,117 m²,,16 m²,8 m²,179 m²,416 m³,6 kamers (5 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, ligbad, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,"Dakisolatie, muurisolatie, vloerisolatie en volledig geïsoleerd",Stadsverwarming,Stadsverwarming,179 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"73 m² (11,50 meter diep en 6,35 meter breed)",Gelegen op het noordwesten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.515,46%,,,,,,,,,,,,,,,,,,,,,,,455126.9387796827,False,-10126.938779682678,10126.938779682678
https://www.funda.nl/detail/koop/almere/huis-warehouse-bouwnr-bnr-14/43000811/,Warehouse - (Bouwnr. Bnr 14),,1362 KJ,Almere,Europakwartier Oost (brt),635000.0,€ 4.774,Onder optie,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,,,133 m²,,,,115 m²,589 m³,1 kamer,,,1 woonlaag,Glasvezelkabel en zonnepanelen,A+++,Volledig geïsoleerd,Stadsverwarming en gehele vloerverwarming,Stadsverwarming,115 m²,,,,,,Vrijstaande houten berging,,2.27,44%,€ 4.829,SWK Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,657265.6875363125,True,-22265.6875363125,22265.6875363125
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-97/43225013/,3-Laagse tussenwoning (Bouwnr. 97),,1362 LK,Almere,Olympiakwartier Oost (brt),535000.0,€ 4.820,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,111 m²,,,,91 m²,403 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,91 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,539397.6332660245,True,-4397.633266024524,4397.633266024524
https://www.funda.nl/detail/koop/almere/huis-purcellstraat-36/43318049/,Purcellstraat,36.0,1323 MC,Almere,Muziekwijk Z.-Noord,435000.0,€ 3.991,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1990,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,109 m²,,16 m²,6 m²,120 m²,366 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,Houtkachel en stadsverwarming,Stadsverwarming,120 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"42 m² (7,65 meter diep en 5,50 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.805,36%,€ 4.205,,,,,,,,,,,,,,,,,,,,,,427877.67247956444,True,7122.32752043556,7122.32752043556
https://www.funda.nl/detail/koop/almere/huis-jamaicastraat-6/89686224/,Jamaicastraat,6.0,1339 KN,Almere,Eilandenbuurt Oost,825000.0,€ 3.873,Beschikbaar,"Villa, vrijstaande woning (waterwoning)",Bestaande bouw,2001,,Zadeldak bedekt met pannen,,213 m²,18 m²,,6 m²,324 m²,813 m³,8 kamers (5 slaapkamers),1 badkamer en 2 aparte toiletten,"Dubbele wastafel, inloopdouche, en ligbad",2 woonlagen en een zolder,Elektra,A,,Cv-ketel,Cv-ketel,324 m²,,"Aan vaarwater, in woonwijk en vrij uitzicht",,,,Vrijstaande houten berging,Op eigen terrein,1.475,41%,€ 3.838,,"Remeha (gas gestookt combiketel uit 2015, eigendom)",Inpandig,1 auto,,,,,,,,,,,,,,,,,,913985.227240497,True,-88985.22724049701,88985.22724049701
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-85/43225099/,3-Laagse tussenwoning (Bouwnr. 85),,1362 LK,Almere,Olympiakwartier Oost (brt),490000.0,€ 4.757,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,103 m²,,,,76 m²,379 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,76 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,509260.07816588937,True,-19260.07816588937,19260.07816588937
https://www.funda.nl/detail/koop/almere/huis-stellingmolenstraat-79/89750259/,Stellingmolenstraat,79.0,1333 CG,Almere,Molenbuurt Oost,450000.0,€ 3.383,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1986,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,133 m²,,,6 m²,274 m²,450 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,B,Geen isolatie,Cv-ketel,Cv-ketel,56 m²,Volle eigendom,"Aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin en voortuin,"152 m² (18,32 meter diep en 10,78 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.17,38%,€ 3.564,,"ATAG (gas gestookt combiketel uit 2011, eigendom)",,,,,,,,,,,,,,,,,,,,510944.0861441782,True,-60944.086144178174,60944.086144178174
https://www.funda.nl/detail/koop/almere/huis-overgouw-103/89775798/,Overgouw,103.0,1351 KK,Almere,Kromgouw en Overgouw,739500.0,€ 4.509,Beschikbaar,"Eengezinswoning, halfvrijstaande woning",Bestaande bouw,1981,,Zadeldak bedekt met metaal,,164 m²,,29 m²,,470 m²,568 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,,3 woonlagen,Elektra,B,"Dakisolatie, dubbel glas, HR-glas en muurisolatie",Cv-ketel en houtkachel,Cv-ketel,470 m²,Volle eigendom,"Aan rustige weg, aan vaarwater, aan water, beschutte ligging, in bosrijke omgeving en in woonwijk","Achtertuin, voortuin en zijtuin","198 m² (18,00 meter diep en 11,00 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Inpandig,Op eigen terrein en openbaar parkeren,535.0,37%,,,"Remeha Avanta 35C (gas gestookt combiketel uit 2009, eigendom)",,,,,Balkon aanwezig,,,,,,,,,,,,,,,752474.9081595475,True,-12974.908159547485,12974.908159547485
https://www.funda.nl/detail/koop/almere/huis-sterduinstraat-99/43193655/,Sterduinstraat,99.0,1361 BP,Almere,Duin Noord,850000.0,€ 4.670,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,2019,Gedeeltelijk gestoffeerd,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,,182 m²,,,7 m²,205 m²,706 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, dubbele wastafel, toilet, wastafelmeubel, en whirlpool",2 woonlagen,Elektra,A,Geen isolatie,Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,205 m²,Volle eigendom,"Aan park, aan rustige weg en in woonwijk",Achtertuin en voortuin,"39 m² (5,00 meter diep en 7,80 meter breed)",Gelegen op het zuidoosten,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.31,60%,€ 4.986,,,,,,,,,,,,,,,,,,,,,,854874.2216600492,True,-4874.2216600491665,4874.2216600491665
https://www.funda.nl/detail/koop/almere/huis-mallorcastraat-90/89731871/,Mallorcastraat,90.0,1339 XH,Almere,Eilandenbuurt West,609000.0,€ 3.736,Verkocht onder voorbehoud,"Eengezinswoning, eindwoning",Bestaande bouw,2002,,,,163 m²,,,31 m²,165 m²,528 m³,5 kamers (4 slaapkamers),1 apart toilet,,3 woonlagen,"Elektra, verwarming en stromend water",A,"Dakisolatie, dubbel glas en muurisolatie",Cv-ketel,Cv-ketel,165 m²,Volle eigendom,In woonwijk en vrij uitzicht,Achtertuin en voortuin,"63 m² (9,00 meter diep en 7,00 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande stenen berging,Openbaar parkeren,1.78,56%,€ 3.864,,"Gas gestookt combiketel, eigendom",,,,,,,,,,,,,,,,,,,,548799.8110785151,True,60200.18892148486,60200.18892148486
https://www.funda.nl/detail/koop/almere/huis-3-laagse-hoekwoning-bouwnr-87/43225091/,3-Laagse hoekwoning (Bouwnr. 87),,1362 LK,Almere,Olympiakwartier Oost (brt),570000.0,€ 4.831,Verkocht onder voorbehoud,"Eengezinswoning, hoekwoning",Nieuwbouw,Na 2020,,Plat dak,,118 m²,,,,,427 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A++,Geen isolatie,Stadsverwarming,Stadsverwarming,,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,571915.0648241105,True,-1915.064824110479,1915.064824110479
https://www.funda.nl/detail/koop/almere/huis-uithof-7/89716262/,Uithof,7.0,1353 XB,Almere,Middenhof en Uithof,760000.0,€ 4.691,Beschikbaar,"Eengezinswoning, 2-onder-1-kapwoning (hofjeswoning)",Bestaande bouw,2004,Gedeeltelijk gestoffeerd,Samengesteld dak bedekt met bitumineuze dakbedekking en pannen,,162 m²,,,20 m²,284 m²,607 m³,5 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,"Dubbele wastafel, inloopdouche, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,Cv-ketel,Cv-ketel,284 m²,Volle eigendom,"Aan park, aan rustige weg, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"125 m² (12,50 meter diep en 10,00 meter breed)",Gelegen op het noordwesten,,Op eigen terrein,845.0,37%,,,"Intergas XTreme 36 (gas gestookt combiketel uit 2019, eigendom)",Vrijstaande houten garage,1 auto,,,,,,,,,,,,,,,,,,731268.1481965691,True,28731.851803430938,28731.851803430938
https://www.funda.nl/detail/koop/almere/huis-de-vlet-tussenwoning-bouwnr-313/43155619/,De Vlet - Tussenwoning (Bouwnr. 313),,1349 NC,Almere,Oosterwold Zuid,379000.0,€ 6.649,Onder optie,"Eengezinswoning, tussenwoning",Nieuwbouw,2025,,Plat dak,,57 m²,,,4 m²,102 m²,265 m³,3 kamers (2 slaapkamers),1 badkamer,Douche en wastafel,2 woonlagen,Zonnepanelen,A++++,HR-glas en volledig geïsoleerd,Gehele vloerverwarming en warmtepomp,,102 m²,,"Aan rustige weg, in woonwijk, landelijk gelegen en vrij uitzicht",Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,356475.32239472313,True,22524.67760527687,22524.67760527687
https://www.funda.nl/detail/koop/almere/huis-hoekwoning-bouwnr-13/89679591/,Hoekwoning (Bouwnr. 13),,1361 BS,Almere,Duin Zuid,820000.0,€ 5.223,Onder optie,"Eengezinswoning, hoekwoning",Nieuwbouw,2026,,,,157 m²,,48 m²,5 m²,173 m²,408 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,,3 woonlagen,Elektra,A++,,Stadsverwarming,,173 m²,,,,,,Aangebouwde houten berging,Op eigen terrein,2.055,30%,€ 5.624,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,809260.0961214025,True,10739.903878597543,10739.903878597543
https://www.funda.nl/detail/koop/almere/huis-folkloreweg-5/89733181/,Folkloreweg,5.0,1326 LB,Almere,Danswijk Noordwest,490000.0,€ 3.984,Beschikbaar,"Eengezinswoning, geschakelde woning",Bestaande bouw,1997,Gestoffeerd,Zadeldak bedekt met pannen,,123 m²,,,7 m²,139 m²,423 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, ligbad, en toilet",2 woonlagen en een zolder,"Buitenzonwering, dakraam, mechanische ventilatie, natuurlijke ventilatie, en TV kabel",A,Dubbel glas en volledig geïsoleerd,Stadsverwarming en gedeeltelijke vloerverwarming,Stadsverwarming,139 m²,Volle eigendom,In woonwijk,Achtertuin en voortuin,"59 m² (10,90 meter diep en 5,43 meter breed)",Gelegen op het zuiden bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.615,48%,,,,,,,,,,,,,,,,,,,,,,,501014.67400842643,True,-11014.674008426431,11014.674008426431
https://www.funda.nl/detail/koop/almere/huis-parkwerf-24/43367287/,Parkwerf,24.0,1354 CP,Almere,Parkwerf en Stadswerf,325000.0,€ 4.514,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1977,,,,72 m²,,1 m²,7 m²,108 m²,247 m³,2 kamers (1 slaapkamer),,,2 woonlagen,Mechanische ventilatie,B,,Cv-ketel,Cv-ketel,108 m²,,"Aan bosrand, aan rustige weg, in bosrijke omgeving en in woonwijk",Achtertuin,"1,00 meter diep en 1,00 meter breed",Gelegen op het westen bereikbaar via achterom,,Openbaar parkeren,520.0,36%,,,Gas gestookt,Vrijstaande stenen garage,1 auto,,,,,,,,,,,,,,,,,,240809.1172844833,True,84190.8827155167,84190.8827155167
https://www.funda.nl/detail/koop/almere/huis-strijkmolenstraat-28/89698277/,Strijkmolenstraat,28.0,1333 EM,Almere,Molenbuurt Oost,465000.0,€ 3.875,Verkocht onder voorbehoud,"Eengezinswoning, hoekwoning",Bestaande bouw,1985,,Zadeldak bedekt met pannen,,120 m²,,6 m²,24 m²,180 m²,429 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafelmeubel",2 woonlagen en een zolder,Elektra,A,Dubbel glas,"Cv-ketel, houtkachel en gedeeltelijke vloerverwarming",Cv-ketel,23 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"84 m² (15,00 meter diep en 6,00 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.17,38%,€ 3.564,Bouwkundige Keuring,"Intergas Kombi Kompakt HRE 36/30 A (gas gestookt combiketel uit 2024, eigendom)",,,,,,,,,,,,,,,,,,,,469784.68296303926,True,-4784.68296303926,4784.68296303926
https://www.funda.nl/detail/koop/almere/huis-terneuzenstraat-8/89740697/,Terneuzenstraat,8.0,1324 TM,Almere,Stedenwijk Midden-west,500000.0,€ 3.012,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1982,,,,166 m²,,1 m²,15 m²,166 m²,540 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, wastafel, en whirlpool",3 woonlagen,,B,"Dakisolatie, dubbel glas, muurisolatie en vloerisolatie",Stadsverwarming,Stadsverwarming,166 m²,Volle eigendom,,Achtertuin en voortuin,"60 m² (10,00 meter diep en 6,00 meter breed)",Gelegen op het oosten bereikbaar via achterom,,,1.885,37%,€ 3.818,,,,,,,,,,,,,,,,,,,,,,551689.7410416062,True,-51689.741041606176,51689.741041606176
https://www.funda.nl/detail/koop/almere/huis-vrijstaande-bungalow-bouwnr-341/43251795/,Vrijstaande Bungalow (Bouwnr. 341),,1349 NC,Almere,Oosterwold Zuid,686500.0,€ 7.462,Verkocht onder voorbehoud,"Bungalow, vrijstaande woning",Nieuwbouw,2026,,,,92 m²,,,,383 m²,276 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,,1 woonlaag,,Niet beschikbaar,,,,383 m²,,In bosrijke omgeving,,,,,Op eigen terrein,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,689921.8658490449,True,-3421.8658490448724,3421.8658490448724
https://www.funda.nl/detail/koop/almere/huis-kwartaalstraat-38/43232777/,Kwartaalstraat,38.0,1335 KK,Almere,Seizoenenbuurt Noord,950000.0,€ 4.222,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,1999,,Zadeldak bedekt met bitumineuze dakbedekking en pannen,,225 m²,,17 m²,18 m²,554 m²,784 m³,10 kamers (8 slaapkamers),2 badkamers en 1 apart toilet,"Douche, 2 toiletten, wastafel, dubbele wastafel, inloopdouche, ligbad, en wastafelmeubel",3 woonlagen,Buitenzonwering en mechanische ventilatie,A,Volledig geïsoleerd,"Cv-ketel, gashaard, heteluchtverwarming en warmte terugwininstallatie",Cv-ketel,554 m²,Volle eigendom,"Aan bosrand, aan rustige weg, in bosrijke omgeving en in woonwijk",Tuin rondom,,,Vrijstaande stenen berging,Op eigen terrein en openbaar parkeren,1.0,45%,€ 4.133,,"Nefit (gas gestookt combiketel uit 2013, eigendom)",Parkeerplaats,,,,,,,,,,,,,,,,,,,988280.3297093674,True,-38280.32970936736,38280.32970936736
https://www.funda.nl/detail/koop/almere/huis-trinidadstraat-8/43355839/,Trinidadstraat,8.0,1339 MJ,Almere,Eilandenbuurt Oost,600000.0,€ 4.580,Beschikbaar,"Eengezinswoning, vrijstaande woning",Bestaande bouw,2001,,Plat dak bedekt met bitumineuze dakbedekking,,131 m²,,,20 m²,258 m²,466 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafelmeubel",2 woonlagen,Elektrische deur en elektra,B,Volledig geïsoleerd,Cv-ketel,Cv-ketel,258 m²,Volle eigendom,In woonwijk,"Achtertuin, voortuin en zijtuin","70 m² (10,00 meter diep en 7,00 meter breed)",Gelegen op het zuidwesten,,Op eigen terrein en openbaar parkeren,1.475,41%,€ 3.838,,"Combiketel uit 2001, eigendom",Parkeerplaats en vrijstaande houten garage,1 auto,,,,,,,,,,,,,,,,,,624359.5342400753,True,-24359.53424007527,24359.53424007527
